chrom	start	end	num	list	ERR2990227.sam_N_Europe_rubella.bed	ERR5555037.sam_N_Europe_rubella.bed	SRR1664898.sam_N_Europe_rubella.bed	SRR1665062.sam_N_Europe_rubella.bed	SRR1665067.sam_N_Europe_rubella.bed	SRR1665071.sam_N_Europe_rubella.bed	SRR1665072.sam_N_Europe_rubella.bed	SRR1751470.sam_N_Europe_rubella.bed	SRR5406791.sam_N_Europe_rubella.bed	SRR5412136.sam_N_Europe_rubella.bed	SRR5412137.sam_N_Europe_rubella.bed	SRR5803008.sam_N_Europe_rubella.bed	SRR5803009.sam_N_Europe_rubella.bed	SRR6179229.sam_N_Europe_rubella.bed	SRR6179230.sam_N_Europe_rubella.bed	SRR6179231.sam_N_Europe_rubella.bed	SRR6382382.sam_N_Europe_rubella.bed	SRR6382383.sam_N_Europe_rubella.bed	SRR6382385.sam_N_Europe_rubella.bed	SRR6382392.sam_N_Europe_rubella.bed	SRR6382393.sam_N_Europe_rubella.bed	SRR6382399.sam_N_Europe_rubella.bed	SRR6382400.sam_N_Europe_rubella.bed	SRR8904462.sam_N_Europe_rubella.bed	SRR8904463.sam_N_Europe_rubella.bed	SRR8904464.sam_N_Europe_rubella.bed	SRR8904465.sam_N_Europe_rubella.bed
jlSCF_15	7422590	7433911	1	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_15	9041218	9065275	5	4,17,20,23,25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0
jlSCF_15	9065275	9138030	6	4,17,20,22,23,25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0
jlSCF_15	9138030	9146710	8	4,9,17,20,22,23,25,26	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0
jlSCF_15	9146710	9181304	15	4,5,6,8,9,17,18,19,20,21,22,23,24,25,26	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0
jlSCF_15	9181304	9275654	14	4,5,6,8,9,17,18,19,20,21,22,23,24,25	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0
jlSCF_15	9275654	9293452	12	4,5,6,8,9,18,19,20,22,23,24,25	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0
jlSCF_15	9293452	9358224	10	4,5,6,8,9,18,19,20,23,24	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0
jlSCF_15	9358224	9533511	8	5,8,9,18,19,20,23,24	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0
jlSCF_15	9533511	9551243	7	8,9,18,19,20,23,24	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0
jlSCF_15	9551243	9567131	4	9,18,19,20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
jlSCF_15	9567131	9591824	5	9,17,18,19,20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0
jlSCF_15	9591824	9625817	4	17,18,19,20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0
jlSCF_15	9625817	9638397	3	17,18,19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
jlSCF_15	9638397	10092283	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_15	10666571	10760167	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
jlSCF_15	10760167	10791386	2	3,20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
jlSCF_15	10791386	11052849	3	3,20,23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
jlSCF_15	11052849	11221295	21	2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,26	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0
jlSCF_15	11221295	11412740	19	2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,24,26	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0
jlSCF_15	11412740	11431586	18	2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,24	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0
jlSCF_15	11431586	11465955	16	2,3,4,5,6,7,8,9,10,11,12,13,17,19,20,24	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0
jlSCF_15	11465955	11472961	8	2,3,4,6,8,9,17,20	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
jlSCF_15	11472961	11560036	7	2,3,4,6,8,17,20	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
jlSCF_15	11560036	11637208	8	2,3,4,6,8,17,20,23	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
jlSCF_15	11637208	11742252	7	2,3,4,6,8,17,23	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
jlSCF_15	11742252	11779445	6	3,4,6,8,17,23	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
jlSCF_15	11779445	11854742	13	3,4,5,6,7,8,10,11,12,13,17,18,23	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
jlSCF_15	11854742	11879958	2	3,17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_15	11879958	11914691	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_15	11964562	12244284	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_15	12244284	12578584	13	4,5,8,9,10,11,12,13,17,18,19,23,26	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0
jlSCF_15	18438651	18634940	3	5,22,25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
jlSCF_15	19402780	19725933	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_15	19725933	19770493	2	8,25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_15	19770493	19812022	7	8,10,11,12,19,24,25	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
jlSCF_15	19812022	19812023	6	10,11,12,19,24,25	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
jlSCF_15	19812023	19877454	11	4,7,10,11,12,13,14,18,19,24,25	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0
jlSCF_15	19877454	19958194	18	2,3,4,5,6,7,10,11,12,13,14,16,18,19,24,25,26,27	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1
jlSCF_15	19958194	20094798	19	2,3,4,5,6,7,10,11,12,13,14,16,17,18,19,24,25,26,27	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1
jlSCF_15	20094798	20152090	23	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24,25,26,27	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1
jlSCF_15	20152090	20202704	24	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,27	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1
jlSCF_15	20202704	20234767	14	2,3,4,5,10,11,12,13,16,17,24,25,26,27	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1
jlSCF_15	20234767	20255071	12	3,4,5,10,11,12,16,17,24,25,26,27	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1
jlSCF_15	20255071	20300226	5	16,17,25,26,27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1
jlSCF_15	20300226	20392987	7	16,17,20,22,25,26,27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1
jlSCF_15	20392987	20438408	2	16,27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
jlSCF_15	20438408	20492609	7	4,10,11,12,13,16,27	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
jlSCF_15	20492609	20541211	8	4,5,10,11,12,13,16,27	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
jlSCF_15	20541211	20685798	2	16,27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
jlSCF_15	20685798	20713956	3	16,21,27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
jlSCF_15	20713956	20782842	7	10,11,12,13,16,21,27	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1
jlSCF_15	20782842	20826643	8	8,10,11,12,13,16,21,27	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1
jlSCF_15	20826643	20834061	12	2,5,8,9,10,11,12,13,16,21,25,27	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1
jlSCF_15	20834061	20874638	16	2,5,6,8,9,10,11,12,13,16,17,21,22,24,25,27	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1
jlSCF_15	20874638	20874639	15	2,5,6,8,9,10,11,12,13,16,17,21,24,25,27	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1
jlSCF_15	20874639	20883535	17	2,3,5,6,7,8,9,10,11,12,13,16,17,21,24,25,27	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1
jlSCF_15	20883535	20930695	16	2,3,5,6,7,8,9,10,11,12,13,16,21,24,25,27	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1
jlSCF_15	20930695	20944480	11	3,5,6,7,8,9,16,21,24,25,27	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1
jlSCF_15	20944480	21002902	6	3,5,7,16,25,27	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
jlSCF_15	21002902	21037760	4	5,16,25,27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
jlSCF_15	21508701	21563889	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
jlSCF_15	21563889	21617619	2	8,26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
jlSCF_15	21617619	21675184	3	2,8,26	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
jlSCF_15	21675184	21705225	4	2,8,19,26	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
jlSCF_15	21705225	21737633	25	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
jlSCF_16	0	105230	22	1,2,3,4,5,6,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0
jlSCF_16	105230	125419	21	1,3,4,5,6,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0
jlSCF_16	125419	138043	6	1,4,9,23,25,26	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
jlSCF_16	138043	167303	3	4,23,25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
jlSCF_16	167303	225201	2	4,23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jlSCF_16	225201	623217	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_16	623217	664963	2	4,26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
jlSCF_16	664963	805391	3	4,25,26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
jlSCF_16	805391	825116	7	4,10,11,12,13,25,26	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
jlSCF_16	825116	922370	6	4,10,11,12,13,26	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
jlSCF_16	922370	970780	10	4,6,10,11,12,13,18,19,20,26	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0
jlSCF_16	970780	1043000	11	4,6,10,11,12,13,18,19,20,25,26	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0
jlSCF_16	1043000	1328123	13	4,6,10,11,12,13,17,18,19,20,24,25,26	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0
jlSCF_16	1328123	1363657	14	4,6,9,10,11,12,13,17,18,19,20,24,25,26	0	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0
jlSCF_16	1363657	1417469	12	4,9,10,11,12,13,17,18,19,24,25,26	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0
jlSCF_16	1417469	1460875	11	4,9,10,11,12,13,17,18,19,24,26	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0
jlSCF_16	1460875	1493521	8	4,9,10,11,12,18,19,24	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
jlSCF_16	1493521	1531430	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_16	2865586	3117124	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jlSCF_16	3117124	3175212	2	19,23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
jlSCF_16	3175212	3444847	5	3,4,18,19,23	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
jlSCF_16	3444847	8620914	2	4,18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
jlSCF_16	8620914	8620915	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
jlSCF_16	8620915	8878585	3	2,18,25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
jlSCF_16	8878585	8901478	7	2,4,6,8,18,22,25	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
jlSCF_16	8901478	8982974	21	2,3,4,6,7,8,10,11,12,14,15,16,18,20,21,22,23,24,25,26,27	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1
jlSCF_16	8982974	9158112	22	2,3,4,6,7,8,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1
jlSCF_16	9158112	9532612	6	4,6,8,18,22,25	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
jlSCF_16	9532612	9562268	7	4,6,8,18,22,25,26	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0
jlSCF_16	9562268	9632334	8	4,6,8,9,18,22,25,26	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0
jlSCF_16	9632334	9723032	7	4,6,8,9,22,25,26	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
jlSCF_16	9723032	9797501	8	4,6,8,9,22,24,25,26	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0
jlSCF_16	9797501	9828449	5	4,6,9,24,25	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
jlSCF_16	9828449	9968294	4	6,9,24,25	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
jlSCF_16	9968294	10000256	3	6,9,25	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_16	10000256	10025306	4	6,9,17,25	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
jlSCF_16	10025306	10057858	5	5,6,9,17,25	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
jlSCF_16	10057858	10130825	4	5,6,9,17	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_16	10130825	10155669	5	5,6,9,17,26	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
jlSCF_16	10155669	10229257	10	5,6,9,10,11,12,13,17,18,26	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0
jlSCF_16	10229257	10333847	17	4,5,6,7,8,9,10,11,12,13,17,18,19,21,22,24,26	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	1	0
jlSCF_16	10333847	10441720	16	4,5,7,8,9,10,11,12,13,17,18,19,21,22,24,26	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	1	0
jlSCF_16	10441720	10500190	5	5,7,8,17,21	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
jlSCF_16	11320588	11341662	1	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_16	11341662	11410876	2	8,9	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jlSCF_16	12562074	12571262	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_16	12571262	12581015	5	4,10,11,12,25	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_16	12581015	12645147	6	4,10,11,12,13,25	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_16	12645147	12645148	5	10,11,12,13,25	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jlSCF_16	12645148	12668052	9	9,10,11,12,13,17,22,23,25	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0
jlSCF_16	12668052	12769476	11	9,10,11,12,13,17,20,22,23,25,26	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0
jlSCF_16	12769476	12784465	14	9,10,11,12,13,17,18,20,21,22,23,24,25,26	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0
jlSCF_16	12784465	12840102	19	5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0
jlSCF_16	12840102	12843763	20	2,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0
jlSCF_16	12843763	12870010	21	2,3,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0
jlSCF_16	12870010	13137247	23	1,2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0
jlSCF_16	13137247	13326197	22	1,2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,26	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0
jlSCF_16	13326197	13425491	21	1,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,26	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0
jlSCF_16	13425491	13520668	20	1,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,26	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0
jlSCF_16	13520668	13531860	19	3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,26	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0
jlSCF_16	13531860	13577766	14	5,6,7,8,9,10,11,12,13,18,19,20,21,26	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0
jlSCF_16	13577766	13594636	13	5,6,7,8,9,10,11,12,13,18,19,21,26	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0
jlSCF_16	13594636	13605879	11	7,8,9,10,11,12,13,18,19,21,26	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0
jlSCF_16	14678916	14685184	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_16	14685184	14843132	3	5,8,17	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_16	14843132	14884187	4	4,5,8,17	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_16	14884187	14919455	3	4,5,17	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jlSCF_16	14919455	14943406	6	3,4,5,17,24,25	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
jlSCF_16	14943406	15079837	3	3,24,25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
jlSCF_16	15079837	15353714	4	3,6,24,25	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
jlSCF_16	15870311	16172957	10	4,5,6,9,10,11,12,13,19,25	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
jlSCF_16	16172957	16311087	9	4,5,6,9,10,11,12,13,19	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
jlSCF_16	16311087	16418344	11	4,5,6,9,10,11,12,13,18,19,24	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0
jlSCF_16	16418344	16452454	10	5,6,9,10,11,12,13,18,19,24	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0
jlSCF_16	16452454	16524280	9	5,6,9,10,11,12,13,18,19	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
jlSCF_16	16524280	16629642	10	5,6,9,10,11,12,13,18,19,21	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0
jlSCF_16	16629642	16762582	8	5,6,9,10,11,12,18,21	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
jlSCF_16	16762582	16853797	4	5,6,9,21	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
jlSCF_16	17201724	17301683	18	1,2,4,5,6,7,8,9,10,11,12,13,17,18,19,21,24,26	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0
jlSCF_16	17301683	17399073	19	1,2,4,5,6,7,8,9,10,11,12,13,17,18,19,21,23,24,26	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0
jlSCF_16	17399073	17485446	18	1,2,4,5,6,8,9,10,11,12,13,17,18,19,21,23,24,26	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0
jlSCF_16	17485446	17510331	17	1,4,5,6,8,9,10,11,12,13,17,18,19,21,23,24,26	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0
